timestamp,cpu_percent,cpu_frequency,memory_percent,memory_available_gb,disk_read_mb,disk_write_mb,network_sent_mb,network_recv_mb,is_anomaly,anomaly_score
2025-07-24 08:27:46.984790,14.9,1700.0,53.6,7.25,8.32,1.93,0.06,0.03,False,
2025-07-24 08:27:49.156640,39.5,1700.0,53.7,7.25,4.85,0.00,0.00,0.00,False,
2025-07-24 08:27:51.332024,20.5,1700.0,53.9,7.20,72.55,1.88,0.01,0.01,False,
2025-07-24 08:27:53.569724,11.8,1700.0,54.4,7.13,66.79,3.42,0.00,0.00,False,
2025-07-24 08:27:55.801149,9.9,1700.0,55.0,7.04,55.47,7.30,0.00,0.00,False,
2025-07-24 08:27:58.086411,9.9,1700.0,55.7,6.93,6.66,0.02,0.00,0.00,False,
2025-07-24 08:28:00.331511,5.6,1700.0,55.8,6.91,4.01,3.45,0.00,0.00,False,
2025-07-24 08:28:02.627907,10.5,1700.0,55.7,6.92,5.21,7.06,0.00,0.00,False,
2025-07-24 08:28:04.811638,9.5,1700.0,55.8,6.91,7.67,0.84,0.00,0.00,False,
2025-07-24 08:28:06.983104,18.8,1700.0,55.8,6.91,4.43,0.57,0.00,0.01,False,
2025-07-24 08:28:09.190266,39.0,1700.0,55.8,6.92,11.93,11.53,0.00,0.00,False,
2025-07-24 08:28:11.486127,49.4,1700.0,59.6,6.32,2.85,0.00,0.00,0.00,False,
2025-07-24 08:28:13.786865,45.3,1700.0,60.9,6.11,1.56,3.05,0.00,0.00,False,
2025-07-24 08:28:16.072801,28.2,1700.0,61.3,6.06,1.31,9.20,0.00,0.00,False,
2025-07-24 08:28:18.315250,22.8,1700.0,72.2,4.34,5.00,0.00,0.00,0.00,False,
2025-07-24 08:28:20.524218,36.1,1700.0,86.5,2.12,8.38,6.98,0.00,0.00,False,
2025-07-24 08:28:22.750293,20.0,1700.0,98.5,0.24,27.52,6.67,0.00,0.00,False,
2025-07-24 08:28:24.972546,25.6,1700.0,88.9,1.73,23.80,10.71,0.00,0.00,False,
2025-07-24 08:28:27.202459,22.7,1700.0,80.2,3.10,11.91,15.32,0.00,0.00,False,
2025-07-24 08:28:29.417395,17.9,1700.0,95.2,0.75,8.84,32.52,0.00,0.00,False,
2025-07-24 08:28:31.628505,33.3,1700.0,99.8,0.03,45.44,1.02,0.00,0.00,False,
2025-07-24 08:28:33.866843,21.9,1700.0,99.5,0.08,41.50,8.47,0.00,0.00,False,
2025-07-24 08:28:36.267714,8.9,1700.0,100.0,0.00,70.83,33.53,0.00,0.00,False,
2025-07-24 08:28:38.872382,19.3,1700.0,100.0,0.00,104.52,33.34,0.00,0.00,False,
2025-07-24 08:28:41.115140,29.3,1700.0,98.8,0.18,183.91,8.02,0.00,0.00,False,
2025-07-24 08:28:43.355737,13.9,1700.0,44.4,8.70,45.54,0.89,0.00,0.00,False,
2025-07-24 08:28:45.578127,10.0,1700.0,44.9,8.63,21.92,0.00,0.00,0.00,False,
2025-07-24 08:28:45.578127,10.0,1700.0,44.9,8.63,21.92,0.00,0.00,0.00,False,0.070631946975233
2025-07-24 08:28:47.826192,4.9,1700.0,45.0,8.59,62.97,0.49,0.01,0.02,False,
2025-07-24 08:28:47.826192,4.9,1700.0,45.0,8.59,62.97,0.49,0.01,0.02,True,-0.038480865093120986
2025-07-24 08:28:50.146604,17.3,1700.0,45.2,8.57,68.63,0.00,0.40,0.02,False,
2025-07-24 08:28:50.146604,17.3,1700.0,45.2,8.57,68.63,0.00,0.40,0.02,True,-0.12687412078144267
2025-07-24 08:28:52.415205,9.6,1700.0,45.6,8.51,29.56,0.00,0.00,0.01,False,
2025-07-24 08:28:52.415205,9.6,1700.0,45.6,8.51,29.56,0.00,0.00,0.01,False,0.0044633935282200055
2025-07-24 08:28:52.415205,9.6,1700.0,45.6,8.51,29.56,0.00,0.00,0.01,False,0.0044633935282200055
2025-07-24 08:28:54.694297,17.1,1700.0,45.8,8.48,13.47,0.78,0.00,0.01,False,
2025-07-24 08:28:54.694297,17.1,1700.0,45.8,8.48,13.47,0.78,0.00,0.01,False,0.04522821085296347
2025-07-24 08:28:56.947967,1.3,1700.0,45.9,8.47,14.91,0.00,0.01,0.01,False,
2025-07-24 08:28:56.947967,1.3,1700.0,45.9,8.47,14.91,0.00,0.01,0.01,False,0.015190405584305067
2025-07-24 08:28:59.212057,2.8,1700.0,45.8,8.47,10.14,0.00,0.00,0.01,False,
2025-07-24 08:28:59.212057,2.8,1700.0,45.8,8.47,10.14,0.00,0.00,0.01,False,0.030274391097919406
2025-07-24 08:29:01.470613,5.3,1700.0,45.9,8.47,28.76,1.19,0.00,0.01,False,
2025-07-24 08:29:01.470613,5.3,1700.0,45.9,8.47,28.76,1.19,0.00,0.01,False,0.040967752064127394
2025-07-24 08:29:03.746305,6.6,1700.0,46.0,8.44,11.89,0.35,0.00,0.01,False,
2025-07-24 08:29:03.746305,6.6,1700.0,46.0,8.44,11.89,0.35,0.00,0.01,False,0.03855558034466189
2025-07-24 08:29:05.992038,9.0,1700.0,45.7,8.50,18.56,0.00,0.01,0.01,False,
2025-07-24 08:29:05.992038,9.0,1700.0,45.7,8.50,18.56,0.00,0.01,0.01,False,0.02447177667781575
2025-07-24 08:29:08.280842,10.7,1700.0,45.5,8.53,17.30,0.77,0.00,0.01,False,
2025-07-24 08:29:08.280842,10.7,1700.0,45.5,8.53,17.30,0.77,0.00,0.01,False,0.035949373306094934
2025-07-24 08:29:10.534641,11.7,1700.0,45.3,8.56,61.11,0.00,0.01,0.01,False,
2025-07-24 08:29:10.534641,11.7,1700.0,45.3,8.56,61.11,0.00,0.01,0.01,True,-0.009209062162332637
2025-07-24 08:29:12.768884,17.9,1700.0,45.1,8.59,56.57,0.00,0.00,0.01,False,
2025-07-24 08:29:12.768884,17.9,1700.0,45.1,8.59,56.57,0.00,0.00,0.01,False,0.018499848750107906
2025-07-24 08:29:12.768884,17.9,1700.0,45.1,8.59,56.57,0.00,0.00,0.01,False,0.018499848750107906
2025-07-24 08:29:15.021904,9.9,1700.0,44.9,8.62,24.57,0.61,0.00,0.01,False,
2025-07-24 08:29:15.021904,9.9,1700.0,44.9,8.62,24.57,0.61,0.00,0.01,False,0.010708720858096266
2025-07-24 08:29:17.253686,11.5,1700.0,44.7,8.65,6.73,1.82,0.00,0.01,False,
2025-07-24 08:29:17.253686,11.5,1700.0,44.7,8.65,6.73,1.82,0.00,0.01,False,0.037002934812966126
2025-07-24 08:29:19.480941,15.2,1700.0,44.2,8.72,2.21,0.00,0.03,0.01,False,
2025-07-24 08:29:19.480941,15.2,1700.0,44.2,8.72,2.21,0.00,0.03,0.01,True,-0.036530210523852635
2025-07-24 08:29:21.710446,15.2,1700.0,43.3,8.87,9.12,74.22,0.00,0.00,False,
2025-07-24 08:29:21.710446,15.2,1700.0,43.3,8.87,9.12,74.22,0.00,0.00,True,-0.003925668121663617
2025-07-24 08:29:23.959423,11.5,1700.0,41.0,9.23,29.45,0.01,0.00,0.00,False,
2025-07-24 08:29:23.959423,11.5,1700.0,41.0,9.23,29.45,0.01,0.00,0.00,False,0.06648630530998711
2025-07-24 08:29:26.210751,2.7,1700.0,41.2,9.20,14.17,0.00,0.01,0.00,False,
2025-07-24 08:29:26.210751,2.7,1700.0,41.2,9.20,14.17,0.00,0.01,0.00,False,0.013702403808387276
2025-07-24 08:29:28.453435,9.9,1700.0,41.3,9.18,2.44,0.26,0.00,0.00,False,
2025-07-24 08:29:28.453435,9.9,1700.0,41.3,9.18,2.44,0.26,0.00,0.00,False,0.06402837344002199
2025-07-24 08:29:30.714823,0.0,1700.0,41.5,9.15,0.35,0.35,0.00,0.00,False,
2025-07-24 08:29:30.714823,0.0,1700.0,41.5,9.15,0.35,0.35,0.00,0.00,False,0.03965725302442136
2025-07-24 08:29:32.969581,3.7,1700.0,41.5,9.15,4.19,0.24,0.00,0.00,False,
2025-07-24 08:29:32.969581,3.7,1700.0,41.5,9.15,4.19,0.24,0.00,0.00,False,0.02946014830674981
2025-07-24 08:29:35.222767,15.3,1700.0,41.6,9.13,0.42,0.37,0.00,0.00,False,
2025-07-24 08:29:35.222767,15.3,1700.0,41.6,9.13,0.42,0.37,0.00,0.00,False,0.07574662667386362
2025-07-24 08:29:35.222767,15.3,1700.0,41.6,9.13,0.42,0.37,0.00,0.00,False,0.07574662667386362
2025-07-24 08:29:37.461170,35.3,1700.0,55.2,7.01,3.39,0.00,0.00,0.00,False,
2025-07-24 08:29:37.461170,35.3,1700.0,55.2,7.01,3.39,0.00,0.00,0.00,False,0.10259765774262203
2025-07-24 08:29:39.681274,19.2,1700.0,71.2,4.50,3.66,0.81,0.00,0.00,False,
2025-07-24 08:29:39.681274,19.2,1700.0,71.2,4.50,3.66,0.81,0.00,0.00,False,0.060106243883222055
2025-07-24 08:29:41.897462,32.9,1700.0,81.0,2.97,2.28,124.97,0.00,0.00,False,
2025-07-24 08:29:41.897462,32.9,1700.0,81.0,2.97,2.28,124.97,0.00,0.00,True,-0.017489451005590184
2025-07-24 08:29:44.100924,16.2,1700.0,90.1,1.54,6.60,0.21,0.00,0.00,False,
2025-07-24 08:29:44.100924,16.2,1700.0,90.1,1.54,6.60,0.21,0.00,0.00,False,0.02295540017348674
2025-07-24 08:29:46.314306,23.0,1700.0,100.0,0.00,10.79,0.00,0.00,0.00,False,
2025-07-24 08:29:46.314306,23.0,1700.0,100.0,0.00,10.79,0.00,0.00,0.00,False,0.026126595693468535
2025-07-24 08:29:48.540106,71.6,1700.0,99.4,0.10,61.73,1.23,0.00,0.00,False,
2025-07-24 08:29:48.540106,71.6,1700.0,99.4,0.10,61.73,1.23,0.00,0.00,True,-0.025973972144890056
2025-07-24 08:29:50.757169,29.6,1700.0,81.7,2.86,68.97,0.00,0.00,0.00,False,
2025-07-24 08:29:50.757169,29.6,1700.0,81.7,2.86,68.97,0.00,0.00,0.00,True,-0.011819126751382969
2025-07-24 08:29:52.967402,30.3,1700.0,64.3,5.59,3.32,0.19,0.00,0.00,False,
2025-07-24 08:29:52.967402,30.3,1700.0,64.3,5.59,3.32,0.19,0.00,0.00,False,0.08604987969588085
2025-07-24 08:29:55.179385,22.4,1700.0,79.1,3.27,122.54,3.02,0.00,0.00,False,
2025-07-24 08:29:55.179385,22.4,1700.0,79.1,3.27,122.54,3.02,0.00,0.00,True,-0.021478265766727733
2025-07-24 08:29:57.392304,15.5,1700.0,89.8,1.60,7.77,0.00,0.00,0.00,False,
2025-07-24 08:29:57.392304,15.5,1700.0,89.8,1.60,7.77,0.00,0.00,0.00,False,0.024351849921045887
2025-07-24 08:29:59.602735,22.5,1700.0,97.8,0.34,2.31,0.22,0.00,0.00,False,
2025-07-24 08:29:59.602735,22.5,1700.0,97.8,0.34,2.31,0.22,0.00,0.00,False,0.035476522305285974
2025-07-24 08:29:59.602735,22.5,1700.0,97.8,0.34,2.31,0.22,0.00,0.00,False,0.035476522305285974
2025-07-24 08:30:01.850859,45.7,1700.0,100.0,0.01,74.77,0.41,0.01,0.00,False,
2025-07-24 08:30:01.850859,45.7,1700.0,100.0,0.01,74.77,0.41,0.01,0.00,True,-0.03545047104484156
2025-07-24 08:30:04.305328,37.7,1700.0,98.2,0.28,225.93,0.75,0.00,0.00,False,
2025-07-24 08:30:04.305328,37.7,1700.0,98.2,0.28,225.93,0.75,0.00,0.00,True,-0.057710978533419555
2025-07-24 08:30:06.589884,37.0,1700.0,100.0,0.00,97.63,17.31,0.00,0.00,False,
2025-07-24 08:30:06.589884,37.0,1700.0,100.0,0.00,97.63,17.31,0.00,0.00,True,-0.021291595010979325
2025-07-24 08:30:08.891968,17.5,1700.0,99.9,0.01,76.94,0.28,0.00,0.00,False,
2025-07-24 08:30:08.891968,17.5,1700.0,99.9,0.01,76.94,0.28,0.00,0.00,False,0.013827679689075278
2025-07-24 08:30:11.164940,17.9,1700.0,59.6,6.32,87.15,0.02,0.00,0.00,False,
2025-07-24 08:30:11.164940,17.9,1700.0,59.6,6.32,87.15,0.02,0.00,0.00,False,0.06132300364920962
2025-07-24 08:30:13.377558,20.7,1700.0,53.3,7.31,23.20,0.00,0.00,0.00,False,
2025-07-24 08:30:13.377558,20.7,1700.0,53.3,7.31,23.20,0.00,0.00,0.00,False,0.1030832637704755
2025-07-24 08:30:15.606249,6.5,1700.0,40.5,9.31,26.76,0.00,0.00,0.00,False,
2025-07-24 08:30:15.606249,6.5,1700.0,40.5,9.31,26.76,0.00,0.00,0.00,False,0.04277259720049931
2025-07-24 08:30:17.857695,9.5,1700.0,40.8,9.26,12.55,0.17,0.00,0.00,False,
2025-07-24 08:30:17.857695,9.5,1700.0,40.8,9.26,12.55,0.17,0.00,0.00,False,0.06569505763309019
2025-07-24 08:30:20.107089,16.5,1700.0,41.3,9.18,8.75,0.00,0.00,0.00,False,
2025-07-24 08:30:20.107089,16.5,1700.0,41.3,9.18,8.75,0.00,0.00,0.00,False,0.056468005903187235
2025-07-24 08:30:22.384781,9.6,1700.0,41.5,9.16,4.95,0.12,0.00,0.00,False,
2025-07-24 08:30:22.384781,9.6,1700.0,41.5,9.16,4.95,0.12,0.00,0.00,False,0.0459117328526677
2025-07-24 08:30:24.663978,20.5,1700.0,41.7,9.12,13.33,0.34,0.00,0.00,False,
2025-07-24 08:30:24.663978,20.5,1700.0,41.7,9.12,13.33,0.34,0.00,0.00,False,0.055143474203084575
2025-07-24 08:30:26.933674,6.3,1700.0,41.8,9.10,1.25,0.00,0.00,0.00,False,
2025-07-24 08:30:26.933674,6.3,1700.0,41.8,9.10,1.25,0.00,0.00,0.00,False,0.02731449428251498
2025-07-24 08:30:26.933674,6.3,1700.0,41.8,9.10,1.25,0.00,0.00,0.00,False,0.02731449428251498
2025-07-24 08:30:29.204653,10.8,1700.0,41.8,9.10,5.01,0.41,0.00,0.00,False,
2025-07-24 08:30:29.204653,10.8,1700.0,41.8,9.10,5.01,0.41,0.00,0.00,False,0.04836283916900519
2025-07-24 08:30:31.475558,7.3,1700.0,41.7,9.12,9.66,1.02,0.00,0.00,False,
2025-07-24 08:30:31.475558,7.3,1700.0,41.7,9.12,9.66,1.02,0.00,0.00,False,0.038137821395965554
2025-07-24 08:30:33.728156,2.8,1700.0,41.6,9.13,1.11,0.00,0.00,0.00,False,
2025-07-24 08:30:33.728156,2.8,1700.0,41.6,9.13,1.11,0.00,0.00,0.00,False,0.012005547811418604
2025-07-24 08:30:35.956291,1.3,1700.0,41.5,9.15,6.39,0.00,0.00,0.00,False,
2025-07-24 08:30:35.956291,1.3,1700.0,41.5,9.15,6.39,0.00,0.00,0.00,False,0.04299322448941045
2025-07-24 08:30:38.219923,4.0,1700.0,41.1,9.22,3.40,1.72,0.00,0.00,False,
2025-07-24 08:30:38.219923,4.0,1700.0,41.1,9.22,3.40,1.72,0.00,0.00,False,0.029285879238460155
2025-07-24 08:30:40.459450,5.3,1700.0,40.7,9.27,7.93,28.12,0.00,0.00,False,
2025-07-24 08:30:40.459450,5.3,1700.0,40.7,9.27,7.93,28.12,0.00,0.00,True,-0.01760497134249095
2025-07-24 08:30:42.725172,13.1,1700.0,40.1,9.37,26.78,0.42,0.00,0.00,False,
2025-07-24 08:30:42.725172,13.1,1700.0,40.1,9.37,26.78,0.42,0.00,0.00,False,0.053955231389889946
2025-07-24 08:30:44.972419,8.3,1700.0,39.5,9.46,3.59,0.00,0.00,0.00,False,
2025-07-24 08:30:44.972419,8.3,1700.0,39.5,9.46,3.59,0.00,0.00,0.00,False,0.05304941318359857
2025-07-24 08:30:47.213959,4.2,1700.0,38.6,9.61,12.75,20.55,0.00,0.00,False,
2025-07-24 08:30:47.213959,4.2,1700.0,38.6,9.61,12.75,20.55,0.00,0.00,True,-0.009092315932042738
2025-07-24 08:30:47.213959,4.2,1700.0,38.6,9.61,12.75,20.55,0.00,0.00,True,-0.009092315932042738
2025-07-24 08:30:49.458951,4.8,1700.0,38.8,9.58,14.99,0.80,0.01,0.01,False,
2025-07-24 08:30:49.458951,4.8,1700.0,38.8,9.58,14.99,0.80,0.01,0.01,True,-0.0048849218517829085
2025-07-24 08:30:51.700432,7.9,1700.0,39.2,9.51,26.52,0.06,0.00,0.00,False,
2025-07-24 08:30:51.700432,7.9,1700.0,39.2,9.51,26.52,0.06,0.00,0.00,False,0.03213808127061635
2025-07-24 08:30:53.942119,16.5,1700.0,39.7,9.43,19.62,0.00,0.01,0.04,False,
2025-07-24 08:30:53.942119,16.5,1700.0,39.7,9.43,19.62,0.00,0.01,0.04,True,-0.05424892067906684
2025-07-24 08:30:56.191874,1.4,1700.0,39.9,9.40,1.55,0.30,0.00,0.00,False,
2025-07-24 08:30:56.191874,1.4,1700.0,39.9,9.40,1.55,0.30,0.00,0.00,False,0.024724851927348523
2025-07-24 08:30:58.419302,1.4,1700.0,40.1,9.37,1.66,0.00,0.00,0.03,False,
2025-07-24 08:30:58.419302,1.4,1700.0,40.1,9.37,1.66,0.00,0.00,0.03,True,-0.04937859972253067
2025-07-24 08:31:00.683187,6.0,1700.0,40.2,9.36,3.14,0.00,0.00,0.00,False,
2025-07-24 08:31:00.683187,6.0,1700.0,40.2,9.36,3.14,0.00,0.00,0.00,False,0.058141437814740404
2025-07-24 08:31:02.934227,5.0,1700.0,40.5,9.31,75.64,0.09,0.00,0.00,False,
2025-07-24 08:31:02.934227,5.0,1700.0,40.5,9.31,75.64,0.09,0.00,0.00,False,0.030103540704259468
2025-07-24 08:31:05.209558,0.0,1700.0,40.9,9.25,0.52,0.00,0.00,0.00,False,
2025-07-24 08:31:05.209558,0.0,1700.0,40.9,9.25,0.52,0.00,0.00,0.00,False,0.0488115223210126
2025-07-24 08:31:07.472227,1.4,1700.0,40.9,9.24,24.99,0.00,0.00,0.00,False,
2025-07-24 08:31:07.472227,1.4,1700.0,40.9,9.24,24.99,0.00,0.00,0.00,False,0.050430423460244955
2025-07-24 08:31:09.715673,5.3,1700.0,41.2,9.20,63.91,0.23,0.01,0.00,False,
2025-07-24 08:31:09.715673,5.3,1700.0,41.2,9.20,63.91,0.23,0.01,0.00,False,0.0018118235996806842
2025-07-24 08:31:09.715673,5.3,1700.0,41.2,9.20,63.91,0.23,0.01,0.00,False,0.0018118235996806842
2025-07-24 08:31:11.950113,2.4,1700.0,41.5,9.15,24.85,0.09,0.00,0.00,False,
2025-07-24 08:31:11.950113,2.4,1700.0,41.5,9.15,24.85,0.09,0.00,0.00,False,0.05413369613530972
2025-07-24 08:31:14.199144,3.9,1700.0,41.7,9.11,5.74,0.00,0.00,0.00,False,
2025-07-24 08:31:14.199144,3.9,1700.0,41.7,9.11,5.74,0.00,0.00,0.00,False,0.049962864288404796
2025-07-24 08:31:16.459708,7.2,1700.0,42.9,8.93,11.33,0.28,0.01,0.02,False,
2025-07-24 08:31:39.151138,26.2,1700.0,50.9,7.68,26.46,0.07,0.00,0.00,False,
2025-07-24 08:31:41.398381,7.4,1700.0,51.0,7.67,12.70,0.17,0.00,0.00,False,
2025-07-24 08:31:43.641088,7.6,1700.0,50.4,7.76,5.20,0.64,0.00,0.00,False,
2025-07-24 08:31:45.906204,2.7,1700.0,49.5,7.90,14.99,0.20,0.00,0.00,False,
2025-07-24 08:31:48.175279,5.9,1700.0,49.3,7.92,13.12,0.34,0.00,0.00,False,
2025-07-24 08:31:50.412073,0.0,1700.0,49.5,7.90,1.23,0.00,0.00,0.00,False,
2025-07-24 08:31:52.642308,8.0,1700.0,49.5,7.90,0.79,0.00,0.00,0.00,False,
2025-07-24 08:31:54.871954,11.5,1700.0,49.6,7.88,2.20,0.55,0.00,0.00,False,
2025-07-24 08:31:57.093185,11.2,1700.0,49.6,7.89,0.07,0.00,0.00,0.00,False,
2025-07-24 08:31:59.324095,10.0,1700.0,49.5,7.90,1.20,0.00,0.02,0.01,False,
2025-07-24 08:32:01.581167,2.6,1700.0,49.9,7.83,6.28,0.63,0.00,0.00,False,
2025-07-24 08:32:03.855664,20.0,1700.0,50.0,7.82,0.44,0.00,0.00,0.00,False,
2025-07-24 08:32:06.089709,2.5,1700.0,50.1,7.80,1.56,0.17,0.00,0.00,False,
2025-07-24 08:32:08.303769,5.4,1700.0,50.1,7.80,1.46,1.30,0.00,0.01,False,
2025-07-24 08:32:10.545065,2.7,1700.0,49.9,7.83,0.26,3.06,0.00,0.00,False,
2025-07-24 08:32:12.763824,4.8,1700.0,49.9,7.84,1.00,0.00,0.00,0.00,False,
2025-07-24 08:32:15.007720,4.1,1700.0,49.6,7.88,1.01,0.70,0.00,0.01,False,
2025-07-24 08:32:17.263122,9.2,1700.0,50.1,7.81,1.57,0.97,0.01,0.00,False,
2025-07-24 08:32:19.514428,0.0,1700.0,50.4,7.76,0.14,0.09,0.00,0.00,False,
2025-07-24 08:32:21.687333,5.6,1700.0,50.4,7.76,0.28,0.07,0.00,0.00,False,
2025-07-24 08:32:23.859451,0.0,1700.0,50.4,7.76,1.37,0.23,0.00,0.00,False,
2025-07-24 08:32:26.085632,5.1,1700.0,50.5,7.75,0.92,0.86,0.01,0.13,False,
2025-07-24 08:32:28.345051,43.0,1700.0,50.7,7.71,0.77,0.13,0.00,0.00,False,
2025-07-24 08:32:30.586106,13.2,1700.0,50.7,7.71,0.44,0.00,0.00,0.00,False,
2025-07-24 08:32:32.814365,9.1,1700.0,50.8,7.69,0.52,0.57,0.00,0.00,False,
2025-07-24 08:32:35.047168,0.0,1700.0,50.8,7.69,2.15,0.01,0.00,0.00,False,
2025-07-24 08:32:37.289001,0.0,1700.0,50.5,7.75,0.05,0.00,0.00,0.00,False,
2025-07-24 08:32:37.289001,0.0,1700.0,50.5,7.75,0.05,0.00,0.00,0.00,False,0.1706761983919668
2025-07-24 08:32:39.512702,1.1,1700.0,50.5,7.75,0.39,0.24,0.00,0.00,False,
2025-07-24 08:32:39.512702,1.1,1700.0,50.5,7.75,0.39,0.24,0.00,0.00,False,0.18096177478433995
2025-07-24 08:32:41.729533,8.3,1700.0,50.5,7.74,0.05,0.00,0.00,0.00,False,
2025-07-24 08:32:41.729533,8.3,1700.0,50.5,7.74,0.05,0.00,0.00,0.00,False,0.17286625089839613
2025-07-24 08:32:43.948688,0.0,1700.0,50.5,7.75,1.01,0.43,0.00,0.00,False,
2025-07-24 08:32:43.948688,0.0,1700.0,50.5,7.75,1.01,0.43,0.00,0.00,False,0.17275369286781966
2025-07-24 08:32:46.182143,7.2,1700.0,50.4,7.75,43.38,0.00,0.01,0.02,False,
2025-07-24 08:32:46.182143,7.2,1700.0,50.4,7.75,43.38,0.00,0.01,0.02,True,-0.001695958313439605
2025-07-24 08:32:46.182143,7.2,1700.0,50.4,7.75,43.38,0.00,0.01,0.02,True,-0.001695958313439605
2025-07-24 08:32:48.410954,17.8,1700.0,51.0,7.66,16.10,0.20,0.00,0.00,False,
2025-07-24 08:32:48.410954,17.8,1700.0,51.0,7.66,16.10,0.20,0.00,0.00,False,0.041456674799618454
2025-07-24 08:32:50.682600,4.7,1700.0,51.5,7.59,9.93,0.82,0.03,0.01,False,
2025-07-24 08:32:50.682600,4.7,1700.0,51.5,7.59,9.93,0.82,0.03,0.01,True,-0.04629798858854128
2025-07-24 08:32:52.927581,3.8,1700.0,52.0,7.50,4.54,0.00,0.00,0.00,False,
2025-07-24 08:32:52.927581,3.8,1700.0,52.0,7.50,4.54,0.00,0.00,0.00,False,0.09395304119602432
2025-07-24 08:32:55.158050,6.3,1700.0,52.5,7.43,20.11,0.03,0.00,0.00,False,
2025-07-24 08:32:55.158050,6.3,1700.0,52.5,7.43,20.11,0.03,0.00,0.00,False,0.034269410482944296
2025-07-24 08:32:57.390856,12.3,1700.0,54.8,7.07,11.89,0.62,0.00,0.00,False,
2025-07-24 08:32:57.390856,12.3,1700.0,54.8,7.07,11.89,0.62,0.00,0.00,False,0.04726062615075277
2025-07-24 08:32:59.609384,12.7,1700.0,55.0,7.04,5.76,0.00,0.00,0.00,False,
2025-07-24 08:32:59.609384,12.7,1700.0,55.0,7.04,5.76,0.00,0.00,0.00,False,0.08131893174097105
2025-07-24 08:33:01.844911,24.0,1700.0,54.9,7.05,1.55,0.00,0.00,0.00,False,
2025-07-24 08:33:01.844911,24.0,1700.0,54.9,7.05,1.55,0.00,0.00,0.00,False,0.07507973684705915
2025-07-24 08:33:04.086364,4.4,1700.0,55.2,7.00,25.94,0.88,0.00,0.00,False,
2025-07-24 08:33:04.086364,4.4,1700.0,55.2,7.00,25.94,0.88,0.00,0.00,True,-0.02508616413598741
2025-07-24 08:33:06.331499,0.0,1700.0,56.0,6.88,17.49,0.00,0.01,0.01,False,
2025-07-24 08:33:06.331499,0.0,1700.0,56.0,6.88,17.49,0.00,0.01,0.01,True,-0.0224059093700969
2025-07-24 08:33:08.597804,4.1,1700.0,59.1,6.40,9.55,1.13,0.00,0.00,False,
2025-07-24 08:33:08.597804,4.1,1700.0,59.1,6.40,9.55,1.13,0.00,0.00,False,0.03956814170203371
2025-07-24 08:33:08.597804,4.1,1700.0,59.1,6.40,9.55,1.13,0.00,0.00,False,0.03956814170203371
2025-07-24 08:33:10.813962,16.5,1700.0,58.6,6.47,8.21,0.80,0.00,0.00,False,
2025-07-24 08:33:10.813962,16.5,1700.0,58.6,6.47,8.21,0.80,0.00,0.00,False,0.044065192811813536
2025-07-24 08:33:13.045923,0.0,1700.0,58.5,6.49,0.15,0.00,0.00,0.00,False,
2025-07-24 08:33:13.045923,0.0,1700.0,58.5,6.49,0.15,0.00,0.00,0.00,False,0.0943268101267668
2025-07-24 08:33:15.285740,0.0,1700.0,58.5,6.49,0.11,0.25,0.00,0.00,False,
2025-07-24 08:33:15.285740,0.0,1700.0,58.5,6.49,0.11,0.25,0.00,0.00,False,0.09618515174030473
2025-07-24 08:33:17.505051,6.8,1700.0,58.5,6.49,0.62,0.11,0.00,0.00,False,
2025-07-24 08:33:17.505051,6.8,1700.0,58.5,6.49,0.62,0.11,0.00,0.00,False,0.11183803952384147
2025-07-24 08:33:19.732724,6.1,1700.0,58.5,6.49,0.16,0.00,0.00,0.00,False,
2025-07-24 08:33:19.732724,6.1,1700.0,58.5,6.49,0.16,0.00,0.00,0.00,False,0.10469797476927722
2025-07-24 08:33:21.947797,9.5,1700.0,58.5,6.50,12.00,0.26,0.00,0.00,False,
2025-07-24 08:33:21.947797,9.5,1700.0,58.5,6.50,12.00,0.26,0.00,0.00,False,0.0683552108805846
2025-07-24 08:33:24.174932,4.3,1700.0,58.5,6.49,0.62,0.00,0.00,0.00,False,
2025-07-24 08:33:24.174932,4.3,1700.0,58.5,6.49,0.62,0.00,0.00,0.00,False,0.09780478507176671
2025-07-24 08:33:26.395903,0.0,1700.0,58.4,6.50,0.27,0.00,0.00,0.00,False,
2025-07-24 08:33:26.395903,0.0,1700.0,58.4,6.50,0.27,0.00,0.00,0.00,False,0.08976426060607684
2025-07-24 08:33:28.635866,0.0,1700.0,58.4,6.51,2.67,0.38,0.00,0.00,False,
2025-07-24 08:33:28.635866,0.0,1700.0,58.4,6.51,2.67,0.38,0.00,0.00,False,0.08874887135312531
2025-07-24 08:33:30.875485,5.3,1700.0,58.6,6.48,0.18,0.00,0.00,0.00,False,
2025-07-24 08:33:30.875485,5.3,1700.0,58.6,6.48,0.18,0.00,0.00,0.00,False,0.10411701618246805
2025-07-24 08:33:30.875485,5.3,1700.0,58.6,6.48,0.18,0.00,0.00,0.00,False,0.10411701618246805
2025-07-24 08:33:33.121058,10.5,1700.0,58.8,6.44,0.55,0.33,0.00,0.00,False,
2025-07-24 08:33:33.121058,10.5,1700.0,58.8,6.44,0.55,0.33,0.00,0.00,False,0.10235583292471223
2025-07-24 08:33:35.357841,2.6,1700.0,59.2,6.39,0.38,0.00,0.01,0.02,False,
2025-07-24 08:33:35.357841,2.6,1700.0,59.2,6.39,0.38,0.00,0.01,0.02,False,0.03818387360583109
